40	10	39	39	1	g																																												
40	1	18	31	1	4	24	37	22	1	19	3	5	34	1	30	16	27	39	1	2	13	6	12	1	10	9	32	35	1	25	23	20	15	1	21	17	36	28	1	7	14	8	26	1	29	38	11	33	1
40	2	19	32	2	5	25	38	23	2	20	4	6	35	2	31	17	28	1	2	3	14	7	13	2	11	10	33	36	2	26	24	21	16	2	22	18	37	29	2	8	15	9	27	2	30	39	12	34	2
40	3	20	33	3	6	26	39	24	3	21	5	7	36	3	32	18	29	2	3	4	15	8	14	3	12	11	34	37	3	27	25	22	17	3	23	19	38	30	3	9	16	10	28	3	31	1	13	35	3
40	4	21	34	4	7	27	1	25	4	22	6	8	37	4	33	19	30	3	4	5	16	9	15	4	13	12	35	38	4	28	26	23	18	4	24	20	39	31	4	10	17	11	29	4	32	2	14	36	4
40	5	22	35	5	8	28	2	26	5	23	7	9	38	5	34	20	31	4	5	6	17	10	16	5	14	13	36	39	5	29	27	24	19	5	25	21	1	32	5	11	18	12	30	5	33	3	15	37	5
40	6	23	36	6	9	29	3	27	6	24	8	10	39	6	35	21	32	5	6	7	18	11	17	6	15	14	37	1	6	30	28	25	20	6	26	22	2	33	6	12	19	13	31	6	34	4	16	38	6
40	7	24	37	7	10	30	4	28	7	25	9	11	1	7	36	22	33	6	7	8	19	12	18	7	16	15	38	2	7	31	29	26	21	7	27	23	3	34	7	13	20	14	32	7	35	5	17	39	7
40	8	25	38	8	11	31	5	29	8	26	10	12	2	8	37	23	34	7	8	9	20	13	19	8	17	16	39	3	8	32	30	27	22	8	28	24	4	35	8	14	21	15	33	8	36	6	18	1	8
40	9	26	39	9	12	32	6	30	9	27	11	13	3	9	38	24	35	8	9	10	21	14	20	9	18	17	1	4	9	33	31	28	23	9	29	25	5	36	9	15	22	16	34	9	37	7	19	2	9
40	10	27	1	10	13	33	7	31	10	28	12	14	4	10	39	25	36	9	10	11	22	15	21	10	19	18	2	5	10	34	32	29	24	10	30	26	6	37	10	16	23	17	35	10	38	8	20	3	10
40	11	28	2	11	14	34	8	32	11	29	13	15	5	11	1	26	37	10	11	12	23	16	22	11	20	19	3	6	11	35	33	30	25	11	31	27	7	38	11	17	24	18	36	11	39	9	21	4	11
40	12	29	3	12	15	35	9	33	12	30	14	16	6	12	2	27	38	11	12	13	24	17	23	12	21	20	4	7	12	36	34	31	26	12	32	28	8	39	12	18	25	19	37	12	1	10	22	5	12
40	13	30	4	13	16	36	10	34	13	31	15	17	7	13	3	28	39	12	13	14	25	18	24	13	22	21	5	8	13	37	35	32	27	13	33	29	9	1	13	19	26	20	38	13	2	11	23	6	13
40	14	31	5	14	17	37	11	35	14	32	16	18	8	14	4	29	1	13	14	15	26	19	25	14	23	22	6	9	14	38	36	33	28	14	34	30	10	2	14	20	27	21	39	14	3	12	24	7	14
40	15	32	6	15	18	38	12	36	15	33	17	19	9	15	5	30	2	14	15	16	27	20	26	15	24	23	7	10	15	39	37	34	29	15	35	31	11	3	15	21	28	22	1	15	4	13	25	8	15
40	16	33	7	16	19	39	13	37	16	34	18	20	10	16	6	31	3	15	16	17	28	21	27	16	25	24	8	11	16	1	38	35	30	16	36	32	12	4	16	22	29	23	2	16	5	14	26	9	16
40	17	34	8	17	20	1	14	38	17	35	19	21	11	17	7	32	4	16	17	18	29	22	28	17	26	25	9	12	17	2	39	36	31	17	37	33	13	5	17	23	30	24	3	17	6	15	27	10	17
40	18	35	9	18	21	2	15	39	18	36	20	22	12	18	8	33	5	17	18	19	30	23	29	18	27	26	10	13	18	3	1	37	32	18	38	34	14	6	18	24	31	25	4	18	7	16	28	11	18
40	19	36	10	19	22	3	16	1	19	37	21	23	13	19	9	34	6	18	19	20	31	24	30	19	28	27	11	14	19	4	2	38	33	19	39	35	15	7	19	25	32	26	5	19	8	17	29	12	19
40	20	37	11	20	23	4	17	2	20	38	22	24	14	20	10	35	7	19	20	21	32	25	31	20	29	28	12	15	20	5	3	39	34	20	1	36	16	8	20	26	33	27	6	20	9	18	30	13	20
40	21	38	12	21	24	5	18	3	21	39	23	25	15	21	11	36	8	20	21	22	33	26	32	21	30	29	13	16	21	6	4	1	35	21	2	37	17	9	21	27	34	28	7	21	10	19	31	14	21
40	22	39	13	22	25	6	19	4	22	1	24	26	16	22	12	37	9	21	22	23	34	27	33	22	31	30	14	17	22	7	5	2	36	22	3	38	18	10	22	28	35	29	8	22	11	20	32	15	22
40	23	1	14	23	26	7	20	5	23	2	25	27	17	23	13	38	10	22	23	24	35	28	34	23	32	31	15	18	23	8	6	3	37	23	4	39	19	11	23	29	36	30	9	23	12	21	33	16	23
40	24	2	15	24	27	8	21	6	24	3	26	28	18	24	14	39	11	23	24	25	36	29	35	24	33	32	16	19	24	9	7	4	38	24	5	1	20	12	24	30	37	31	10	24	13	22	34	17	24
40	25	3	16	25	28	9	22	7	25	4	27	29	19	25	15	1	12	24	25	26	37	30	36	25	34	33	17	20	25	10	8	5	39	25	6	2	21	13	25	31	38	32	11	25	14	23	35	18	25
40	26	4	17	26	29	10	23	8	26	5	28	30	20	26	16	2	13	25	26	27	38	31	37	26	35	34	18	21	26	11	9	6	1	26	7	3	22	14	26	32	39	33	12	26	15	24	36	19	26
40	27	5	18	27	30	11	24	9	27	6	29	31	21	27	17	3	14	26	27	28	39	32	38	27	36	35	19	22	27	12	10	7	2	27	8	4	23	15	27	33	1	34	13	27	16	25	37	20	27
40	28	6	19	28	31	12	25	10	28	7	30	32	22	28	18	4	15	27	28	29	1	33	39	28	37	36	20	23	28	13	11	8	3	28	9	5	24	16	28	34	2	35	14	28	17	26	38	21	28
40	29	7	20	29	32	13	26	11	29	8	31	33	23	29	19	5	16	28	29	30	2	34	1	29	38	37	21	24	29	14	12	9	4	29	10	6	25	17	29	35	3	36	15	29	18	27	39	22	29
40	30	8	21	30	33	14	27	12	30	9	32	34	24	30	20	6	17	29	30	31	3	35	2	30	39	38	22	25	30	15	13	10	5	30	11	7	26	18	30	36	4	37	16	30	19	28	1	23	30
40	31	9	22	31	34	15	28	13	31	10	33	35	25	31	21	7	18	30	31	32	4	36	3	31	1	39	23	26	31	16	14	11	6	31	12	8	27	19	31	37	5	38	17	31	20	29	2	24	31
40	32	10	23	32	35	16	29	14	32	11	34	36	26	32	22	8	19	31	32	33	5	37	4	32	2	1	24	27	32	17	15	12	7	32	13	9	28	20	32	38	6	39	18	32	21	30	3	25	32
40	33	11	24	33	36	17	30	15	33	12	35	37	27	33	23	9	20	32	33	34	6	38	5	33	3	2	25	28	33	18	16	13	8	33	14	10	29	21	33	39	7	1	19	33	22	31	4	26	33
40	34	12	25	34	37	18	31	16	34	13	36	38	28	34	24	10	21	33	34	35	7	39	6	34	4	3	26	29	34	19	17	14	9	34	15	11	30	22	34	1	8	2	20	34	23	32	5	27	34
40	35	13	26	35	38	19	32	17	35	14	37	39	29	35	25	11	22	34	35	36	8	1	7	35	5	4	27	30	35	20	18	15	10	35	16	12	31	23	35	2	9	3	21	35	24	33	6	28	35
40	36	14	27	36	39	20	33	18	36	15	38	1	30	36	26	12	23	35	36	37	9	2	8	36	6	5	28	31	36	21	19	16	11	36	17	13	32	24	36	3	10	4	22	36	25	34	7	29	36
40	37	15	28	37	1	21	34	19	37	16	39	2	31	37	27	13	24	36	37	38	10	3	9	37	7	6	29	32	37	22	20	17	12	37	18	14	33	25	37	4	11	5	23	37	26	35	8	30	37
40	38	16	29	38	2	22	35	20	38	17	1	3	32	38	28	14	25	37	38	39	11	4	10	38	8	7	30	33	38	23	21	18	13	38	19	15	34	26	38	5	12	6	24	38	27	36	9	31	38
40	39	17	30	39	3	23	36	21	39	18	2	4	33	39	29	15	26	38	39	1	12	5	11	39	9	8	31	34	39	24	22	19	14	39	20	16	35	27	39	6	13	7	25	39	28	37	10	32	39
